order_detail_id;order_id;product_id;price;quantity
1736062;483935;782;5000;39
1736063;483935;1039;11000;26
1736064;483935;1039;11000;26
1736106;483948;709;5000;13
1736109;483951;1048;59000;33
1736110;483951;1020;36000;17
1736111;483951;1020;36000;17
1736117;483954;897;32000;31
1736118;483954;139;24000;15
1736119;483955;351;3000;15
1736120;483955;563;23000;8
1736133;483959;32;125000;14
1736157;483969;775;6000;37
1736183;483976;171;131000;12
1736186;483978;189;3000;39
1736194;483980;256;8000;35
1736242;483995;899;32000;1
1736243;483995;899;32000;1
1736245;483997;969;15000;25
1736256;483999;1129;19000;25
1736257;483999;641;130000;24
1736268;484002;824;6000;40
1736269;484002;824;6000;40
1736270;484002;301;6000;30
1736277;484005;267;6000;28
1736278;484005;5;99000;27
1736337;484019;634;72000;22
1736348;484025;694;45000;28
1736349;484025;694;45000;28
1736350;484025;739;48000;19
1736376;484033;1035;40000;41
1736377;484033;976;28000;32
1736378;484033;1032;10000;32
1736379;484033;895;16000;25
1736380;484033;786;7000;1
1736381;484033;1032;10000;32
1736382;484033;895;16000;25
1736383;484033;786;7000;1
1736384;484033;890;22000;10
1736385;484033;1002;19000;38
1736386;484034;287;22000;25
1736387;484034;960;27000;36
1736388;484034;236;6000;17
1736397;484038;547;7000;24
1736458;484054;795;4000;13
1736459;484054;402;8000;24
1736460;484054;795;4000;13
1736461;484054;402;8000;24
1736462;484054;839;8000;16
1736465;484056;816;7000;26
1736473;484060;597;165000;35
1736482;484062;939;28000;32
1736483;484062;939;28000;32
1736484;484062;30;72000;19
1736485;484062;580;11000;27
1736495;484065;181;10000;41
1736512;484070;163;49000;41
1736513;484070;257;4000;41
1736514;484070;366;2000;3
1736523;484076;2;100000;7
1736524;484076;2;100000;7
1736525;484076;1053;36000;24
1736526;484077;689;35000;37
1736532;484079;719;325000;39
1736533;484079;756;5000;41
1736534;484079;719;325000;39
1736535;484079;756;5000;41
1736544;484082;481;15000;33
1736553;484085;841;6000;16
1736566;484089;377;7000;40
1736567;484089;377;7000;40
1736596;484095;238;6000;16
1736597;484095;238;6000;16
1736598;484095;166;71000;35
1736605;484098;609;4000;29
1736606;484098;609;4000;29
1736610;484101;389;6000;31
1736658;484113;995;63000;12
1736659;484113;675;44000;13
1736660;484113;638;92000;4
1736688;484119;621;11000;4
1736689;484119;257;4000;17
1736690;484119;824;6000;30
1736691;484119;1016;36000;30
1736692;484119;1016;36000;30
1736718;484129;540;14000;17
1736736;484133;803;20000;29
1736737;484133;335;6000;21
1736749;484139;241;3000;42
1736797;484153;692;5000;32
1736810;484156;1138;20000;8
1736854;484168;944;17000;3
1736855;484168;944;17000;3
1736856;484168;697;54000;40
1736857;484169;393;4000;39
1736858;484169;746;41000;37
1736890;484178;960;27000;30
1736891;484178;923;9000;8
1736901;484181;432;12000;3
1736902;484181;1013;18000;1
1736903;484182;128;132000;9
1736904;484182;687;30000;33
1736905;484182;128;132000;9
1736906;484182;687;30000;33
1736911;484185;875;13000;12
1736912;484185;875;13000;12
1736913;484185;464;91000;35
1736924;484189;1129;19000;41
1736925;484189;131;132000;27
1736962;484198;1042;19000;24
1736963;484198;774;4000;7
1736970;484201;1094;99000;31
1736971;484202;455;15000;34
1736972;484202;455;15000;34
1736973;484202;763;11000;36
1736974;484202;29;43000;42
1736975;484202;735;41000;5
1736983;484206;520;23000;15
1736994;484209;1124;25000;36
1736995;484209;594;263000;33
1736996;484209;594;263000;33
1736997;484209;705;102000;37
1737011;484213;901;100000;25
1737012;484213;517;27000;41
1737013;484213;513;8000;5
1737014;484213;787;7000;37
1737015;484213;1121;35000;8
1737016;484215;613;7000;29
1737017;484215;76;45000;6
1737018;484215;76;45000;6
1737076;484233;292;11000;38
1737077;484233;1091;100000;24
1737078;484233;292;11000;38
1737079;484233;1091;100000;24
1737095;484239;884;22000;25
1737096;484239;884;22000;25
1737097;484239;989;15000;30
1737102;484241;838;5000;32
1737103;484241;1019;36000;34
1737104;484241;838;5000;32
1737105;484241;1019;36000;34
1737106;484242;763;11000;5
1737117;484246;670;35000;12
1737118;484246;670;35000;12
1737166;484259;216;59000;28
1737186;484264;528;199000;20
1737187;484264;669;37000;22
1737188;484265;165;48000;34
1737189;484265;196;11000;1
1737190;484265;196;11000;1
1737191;484265;1011;47000;8
1737192;484265;1009;20000;13
1737193;484265;682;20000;1
1737214;484273;797;4000;2
1737215;484273;383;6000;12
1737226;484276;16;110000;13
1737269;484287;762;11000;30
1737270;484287;762;11000;30
1737271;484287;999;43000;24
1737272;484288;1120;35000;21
1737273;484288;1120;35000;21
1737277;484290;1014;15000;24
1737278;484290;7;120000;13
1737304;484296;352;3000;24
1737305;484296;352;3000;24
1737310;484298;371;8000;20
1737311;484298;371;8000;20
1737312;484298;1014;15000;18
1737313;484298;59;105000;2
1737364;484311;925;17000;3
1737371;484316;530;9000;37
1737400;484323;682;20000;20
1737401;484323;592;95000;1
1737402;484323;655;65000;4
1737411;484325;391;12000;23
1737412;484325;26;72000;3
1737416;484327;412;2000;10
1737417;484327;75;55000;7
1737450;484337;282;16000;8
1737451;484337;397;3000;41
1737452;484337;861;9000;25
1737453;484337;209;9000;28
1737454;484337;530;9000;35
1737492;484345;187;9000;25
1737510;484351;297;6000;20
1737538;484360;1087;20000;35
1737539;484360;661;69000;23
1737582;484373;938;17000;11
1737583;484374;28;43000;21
1737584;484374;28;43000;21
1737585;484374;666;92000;28
1737603;484381;843;6000;13
1737604;484381;706;52000;32
1737605;484381;706;52000;32
1737606;484381;88;43000;25
1737651;484391;16;110000;24
1737652;484391;484;16000;16
1737653;484391;16;110000;24
1737654;484391;484;16000;16
1737696;484399;741;38000;29
1737697;484399;741;38000;29
1737698;484399;1084;148000;35
1737712;484404;126;134000;3
1737713;484404;716;185000;26
1737714;484404;716;185000;26
1737728;484410;669;37000;9
1737729;484410;219;24000;38
1737751;484416;1104;24000;15
1737794;484427;847;8000;2
1737813;484433;684;55000;42
1737814;484433;991;14000;41
1737817;484435;421;2000;15
1737832;484439;211;64000;40
1737850;484445;360;2000;24
1737851;484445;360;2000;24
1737852;484445;470;8000;11
1737853;484445;900;100000;25
1737854;484445;345;3000;4
1737925;484461;1100;51000;31
1737926;484461;299;4000;9
1737991;484482;316;2000;25
1737998;484485;244;8000;13
1737999;484485;3;85000;11
1738000;484485;271;6000;15
1738003;484487;572;9000;38
1738004;484487;539;12000;26
1738005;484487;572;9000;38
1738006;484487;539;12000;26
1738007;484488;252;5000;25
1738008;484488;279;22000;34
1738009;484488;545;10000;11
1738010;484488;1009;20000;19
1738011;484488;545;10000;11
1738012;484488;1009;20000;19
1738035;484497;1061;10000;17
1738036;484497;1061;10000;17
1738037;484498;241;3000;34
1738038;484498;558;28000;20
1738058;484503;1118;53000;30
1738059;484503;1005;152000;1
1738073;484507;699;101000;28
1738074;484507;1091;100000;26
1738075;484507;1091;100000;26
1738076;484507;792;9000;19
1738077;484507;739;48000;37
1738101;484515;720;71000;17
1738162;484532;518;27000;2
1738163;484532;518;27000;2
1738164;484532;1007;62000;30
1738234;484550;151;71000;10
1738235;484550;55;80000;33
1738236;484550;652;41000;39
1738311;484570;797;4000;8
1738312;484570;797;4000;8
1738313;484570;490;14000;9
1738323;484574;1044;20000;17
1738324;484574;251;5000;17
1738338;484578;626;48000;5
1738339;484578;626;48000;5
1738340;484578;659;59000;29
1738346;484580;873;13000;22
1738347;484580;873;13000;22
1738348;484580;561;15000;1
1738379;484589;1109;47000;9
1738380;484589;1109;47000;9
1738381;484590;818;6000;17
1738397;484597;858;19000;14
1738398;484597;858;19000;14
1738412;484600;345;3000;31
1738413;484600;345;3000;31
1738414;484600;551;25000;42
1738419;484602;822;7000;35
1738430;484605;468;10000;4
1738439;484608;211;64000;12
1738440;484608;34;125000;6
1738494;484622;261;10000;8
1738495;484622;318;2000;7
1738496;484622;318;2000;7
1738497;484622;258;9000;32
1738515;484629;545;10000;40
1738516;484629;1024;44000;34
1738530;484634;1016;36000;11
1738551;484640;355;2000;20
1738552;484640;706;52000;21
1738666;484669;784;6000;8
1738667;484669;464;91000;19
1738737;484688;565;23000;28
1738738;484688;711;80000;1
1738739;484688;711;80000;1
1738740;484688;619;21000;25
1738741;484688;567;27000;36
1738761;484695;441;11000;35
1738798;484707;264;6000;28
1738799;484707;978;29000;1
1738800;484707;978;29000;1
1738806;484709;1036;40000;38
1738807;484709;186;9000;23
1738808;484709;944;17000;15
1738809;484709;186;9000;23
1738810;484709;944;17000;15
1738811;484709;969;15000;33
1738815;484713;35;200000;16
1738816;484713;549;18000;11
1738836;484720;875;13000;12
1738837;484720;1039;11000;35
1738838;484720;1039;11000;35
1738839;484720;788;7000;7
1738840;484722;910;28000;30
1738841;484722;642;72000;1
1738842;484722;402;8000;23
1738852;484726;1126;31000;27
1738872;484730;691;5000;23
1738873;484730;691;5000;23
1738879;484733;1005;152000;38
1738880;484733;188;11000;10
1738881;484733;860;45000;29
1738882;484733;188;11000;10
1738883;484733;860;45000;29
1738914;484741;622;41000;11
1738923;484745;165;48000;10
1738924;484745;1034;17000;20
1738985;484763;713;58000;11
1738986;484763;957;27000;27
1738987;484763;713;58000;11
1738988;484763;957;27000;27
1738989;484763;528;199000;29
1738990;484764;334;4000;25
1738991;484764;378;7000;11
1738992;484764;755;4000;15
1738993;484764;274;23000;32
1738994;484764;755;4000;15
1738995;484764;274;23000;32
1738996;484764;163;49000;2
1739012;484769;204;9000;15
1739013;484769;1066;10000;41
1739014;484769;642;72000;12
1739041;484780;666;92000;3
1739042;484780;575;7000;15
1739043;484780;1034;17000;22
1739044;484780;1034;17000;22
1739045;484780;23;86000;2
1739087;484793;855;7000;33
1739088;484793;51;75000;24
1739089;484793;51;75000;24
1739090;484793;1054;36000;3
1739101;484796;1065;62000;34
1739102;484796;1065;62000;34
1739103;484796;469;8000;5
1739120;484802;259;4000;23
1739121;484802;708;5000;21
1739122;484802;912;32000;3
1739123;484802;912;32000;3
1739124;484802;204;9000;15
1739135;484806;628;56000;5
1739136;484806;1024;44000;30
1739137;484806;628;56000;5
1739138;484806;1024;44000;30
1739139;484807;755;4000;40
1739148;484811;1035;40000;16
1739149;484811;409;3000;27
1739205;484824;1134;20000;12
1739242;484836;748;33000;23
1739243;484836;748;33000;23
1739252;484839;337;11000;36
1739253;484839;337;11000;36
1739254;484839;930;10000;39
1739255;484839;886;22000;11
1739256;484839;650;62000;24
1739278;484845;1019;36000;22
1739279;484845;899;32000;36
1739297;484850;242;7000;38
1739298;484851;226;4000;24
1739299;484851;853;6000;15
1739300;484851;226;4000;24
1739301;484851;853;6000;15
1739302;484851;57;67000;17
1739303;484851;724;125000;7
1739307;484854;260;5000;4
1739308;484854;260;5000;4
1739309;484854;364;12000;20
1739374;484866;184;3000;14
1739375;484867;119;75000;35
1739405;484874;2;100000;8
1739406;484874;127;166000;20
1739407;484874;350;2000;25
1739408;484874;755;4000;17
1739409;484876;418;2000;2
1739423;484880;203;13000;13
1739444;484887;221;62000;4
1739445;484887;221;62000;4
1739446;484887;104;75000;1
1739451;484890;441;11000;17
1739452;484890;789;6000;18
1739453;484890;789;6000;18
1739526;484906;69;45000;23
1739527;484906;983;28000;9
1739532;484909;1058;60000;1
1739533;484909;137;150000;6
1739534;484909;616;121000;34
1739535;484909;249;9000;29
1739579;484921;1035;40000;24
1739580;484922;912;32000;39
1739581;484922;860;45000;32
1739582;484923;913;20000;33
1739583;484923;634;72000;8
1739584;484923;146;71000;42
1739607;484930;1029;7000;40
1739630;484938;1097;68000;34
1739631;484938;1097;68000;34
1739672;484947;943;28000;28
1739673;484947;943;28000;28
1739725;484961;589;220000;31
1739726;484961;589;220000;31
1739727;484962;483;21000;2
1739728;484962;465;15000;9
1739729;484962;461;13000;8
1739730;484962;275;8000;22
1739731;484962;461;13000;8
1739732;484962;275;8000;22
1739733;484962;716;185000;35
1739734;484962;973;16000;18
1739744;484968;862;27000;6
1739781;484977;177;79000;31
1739782;484977;323;4000;31
1739783;484978;660;65000;39
1739784;484978;483;21000;6
1739813;484985;756;5000;18
1739819;484987;931;44000;32
1739820;484987;516;28000;13
1739821;484987;516;28000;13
1739827;484992;711;80000;18
1739850;485001;279;22000;10
1739851;485001;691;5000;2
1739852;485001;659;59000;8
1739853;485001;1142;6000;2
1739854;485002;778;6000;29
1739855;485003;900;100000;17
1739856;485003;900;100000;17
1739864;485005;792;9000;19
1739865;485005;863;14000;2
1739866;485005;863;14000;2
1739867;485005;710;150000;3
1739870;485007;468;10000;25
1739871;485007;443;14000;20
1739872;485007;468;10000;25
1739873;485007;443;14000;20
1739874;485007;787;7000;7
1739875;485007;933;20000;13
1739876;485007;662;63000;29
1739877;485007;119;75000;33
1739901;485012;1077;13000;17
1739902;485012;308;2000;10
1739903;485013;613;7000;30
1739904;485013;81;47000;38
1739905;485013;135;139000;10
1739909;485016;162;54000;22
1739921;485020;636;33000;15
1739922;485020;842;23000;32
1739923;485020;842;23000;32
1739924;485020;359;2000;21
1739937;485025;633;92000;3
1739938;485025;442;16000;27
1740050;485051;706;52000;8
1740051;485051;527;39000;4
1740052;485051;527;39000;4
1740053;485051;696;50000;16
1740054;485051;635;30000;16
1740103;485064;648;30000;25
1740167;485078;9;80000;30
1740168;485078;248;20000;9
1740169;485078;9;80000;30
1740170;485078;248;20000;9
1740171;485078;524;11000;16
1740189;485083;798;6000;5
1740201;485086;380;7000;2
1740202;485086;380;7000;2
1740203;485086;927;5000;16
1740209;485088;774;4000;12
1740210;485088;3;85000;35
1740222;485093;321;4000;9
1740265;485105;1044;20000;14
1740266;485105;622;41000;8
1740267;485105;211;64000;36
1740305;485115;799;6000;14
1740306;485115;799;6000;14
1740307;485115;226;4000;39
1740349;485126;582;10000;38
1740350;485126;823;13000;23
1740351;485126;582;10000;38
1740352;485126;823;13000;23
1740353;485126;758;3000;25
1740354;485126;529;10000;28
1740375;485134;724;125000;40
1740395;485140;590;305000;26
1740437;485153;1089;45000;6
1740438;485153;1089;45000;6
1740439;485153;116;75000;14
1740451;485156;791;6000;39
1740452;485156;381;4000;10
1740492;485168;259;4000;40
1740510;485174;1013;18000;2
1740536;485181;315;2000;4
1740537;485181;842;23000;14
1740538;485181;827;3000;7
1740554;485185;1021;36000;1
1740555;485185;302;7000;13
1740562;485187;716;185000;2
1740563;485187;716;185000;2
1740576;485192;846;5000;26
1740577;485192;510;12000;15
1740582;485195;874;13000;27
1740618;485205;1046;22000;23
1740619;485205;429;2000;15
1740624;485209;194;30000;20
1740631;485211;1069;15000;30
1740632;485211;282;16000;15
1740650;485219;1022;23000;42
1740651;485219;1022;23000;42
1740660;485222;1061;10000;6
1740661;485222;27;72000;14
1740672;485227;81;47000;37
1740673;485227;1073;15000;31
1740674;485227;1073;15000;31
1740675;485227;113;159000;14
1740676;485227;449;9000;15
1740677;485227;1052;50000;11
1740678;485227;62;105000;21
1740706;485235;752;7000;33
1740707;485235;390;12000;20
1740708;485236;930;10000;17
1740709;485236;226;4000;2
1740731;485244;684;55000;5
1740732;485244;684;55000;5
1740733;485244;689;35000;5
1740734;485244;364;12000;9
1740759;485249;335;6000;3
1740760;485250;483;21000;41
1740771;485255;990;62000;10
1740772;485255;532;11000;37
1740814;485267;145;48000;31
1740815;485267;1072;10000;1
1740816;485267;145;48000;31
1740817;485267;1072;10000;1
1740818;485267;273;19000;24
1740819;485267;1112;49000;32
1740833;485273;752;7000;21
1740834;485273;951;9000;37
1740835;485273;951;9000;37
1740862;485280;727;37000;36
1740863;485280;727;37000;36
1740864;485280;105;70000;6
1740865;485281;162;54000;40
1740866;485281;628;56000;39
1740867;485281;610;8000;33
1740868;485281;162;54000;40
1740869;485281;628;56000;39
1740870;485281;610;8000;33
1740871;485281;46;99000;22
1740872;485281;1120;35000;4
1740878;485283;196;11000;42
1740879;485283;196;11000;42
1740909;485290;384;6000;35
1740910;485290;742;19000;21
1740940;485296;133;150000;22
1740941;485296;133;150000;22
1740951;485299;154;38000;32
1740952;485299;628;56000;27
1740971;485308;838;5000;1
1740972;485308;954;11000;41
1740985;485313;360;2000;35
1740986;485313;360;2000;35
1740987;485313;555;11000;37
1740988;485313;834;5000;22
1741022;485322;542;10000;2
1741023;485322;1072;10000;23
1741024;485322;396;5000;41
1741025;485322;1072;10000;23
1741026;485322;396;5000;41
1741027;485322;841;6000;26
1741028;485323;955;48000;13
1741029;485323;594;263000;11
1741030;485323;518;27000;33
1741037;485328;17;120000;22
1741038;485328;1095;99000;32
1741039;485328;994;6000;14
1741040;485328;1095;99000;32
1741041;485328;994;6000;14
1741042;485328;714;105000;3
1741061;485332;949;4000;11
1741062;485332;715;110000;34
1741120;485352;969;15000;11
1741121;485352;969;15000;11
1741139;485357;868;21000;10
1741149;485362;820;7000;33
1741150;485363;301;6000;14
1741176;485372;10;90000;21
1741186;485376;742;19000;17
1741187;485376;1070;26000;21
1741188;485377;283;13000;41
1741189;485377;744;8000;42
1741201;485381;165;48000;7
1741202;485381;165;48000;7
1741203;485381;343;4000;6
1741207;485385;731;26000;5
1741208;485385;731;26000;5
1741209;485385;523;15000;24
1741210;485386;1085;75000;27
1741211;485386;802;3000;19
1741241;485393;309;9000;18
1741242;485393;227;5000;28
1741243;485393;227;5000;28
1741244;485393;106;75000;19
1741245;485394;265;6000;24
1741246;485394;989;15000;25
1741247;485395;5;99000;24
1741287;485406;812;5000;38
1741343;485424;177;79000;21
1741344;485424;64;23000;24
1741345;485424;1056;15000;4
1741346;485424;759;5000;36
1741347;485424;237;6000;15
1741348;485424;1056;15000;4
1741349;485424;759;5000;36
1741350;485424;237;6000;15
1741351;485424;269;6000;1
1741352;485424;1132;19000;5
1741361;485427;337;11000;16
1741362;485427;563;23000;19
1741391;485434;831;6000;39
1741409;485439;451;28000;13
1741410;485439;31;43000;29
1741411;485439;451;28000;13
1741412;485439;31;43000;29
1741413;485439;342;3000;13
1741461;485454;534;12000;8
1741462;485454;534;12000;8
1741463;485455;325;4000;12
1741487;485461;605;29000;13
1741505;485465;1042;19000;18
1741506;485465;209;9000;16
1741507;485465;200;7000;3
1741508;485465;440;14000;36
1741509;485466;267;6000;18
1741510;485466;453;22000;35
1741511;485466;267;6000;18
1741512;485466;453;22000;35
1741513;485466;898;32000;24
1741514;485466;835;5000;21
1741543;485476;525;35000;20
1741564;485481;780;5000;29
1741565;485481;1015;36000;26
1741581;485487;70;35000;41
1741594;485491;503;19000;19
1741611;485497;498;8000;21
1741612;485497;1049;33000;36
1741636;485503;18;85000;16
1741637;485503;603;50000;26
1741663;485514;1040;12000;38
1741664;485514;681;37000;5
1741665;485514;681;37000;5
1741719;485530;253;10000;10
1741720;485531;1015;36000;18
1741721;485531;984;48000;1
1741768;485542;728;20000;1
1741769;485542;728;20000;1
1741770;485542;1132;19000;25
1741771;485542;296;31000;4
1741779;485545;362;25000;1
1741780;485545;994;6000;28
1741822;485555;272;9000;8
1741823;485555;343;4000;39
1741824;485555;343;4000;39
1741825;485556;513;8000;41
1741826;485556;971;10000;15
1741840;485562;1032;10000;13
1741841;485562;1032;10000;13
1741842;485562;812;5000;5
1741843;485563;487;43000;30
1741844;485563;174;79000;18
1741866;485571;130;164000;1
1741867;485571;130;164000;1
1741868;485571;494;15000;2
1741879;485575;334;4000;6
1741880;485575;835;5000;18
1741881;485575;835;5000;18
1741882;485576;218;25000;31
1741883;485576;45;99000;38
1741884;485576;45;99000;38
1741885;485576;218;25000;11
1741906;485584;426;4000;42
1741923;485588;1119;35000;18
1741924;485588;196;11000;27
1741925;485588;1119;35000;6
1741926;485588;196;11000;27
1741927;485588;1119;35000;6
1741928;485588;176;69000;41
1741940;485592;773;4000;41
1741941;485592;773;4000;41
1741942;485593;963;19000;9
1741943;485593;963;19000;9
1741944;485593;186;9000;26
1741945;485595;232;20000;24
1741946;485595;278;9000;13
1741947;485595;232;20000;24
1741948;485595;278;9000;13
1741949;485595;727;37000;23
1741970;485603;529;10000;25
1741972;485605;299;4000;20
1741990;485611;504;16000;9
1741991;485611;504;16000;9
1741992;485611;619;21000;7
1742003;485613;909;22000;10
1742004;485613;125;164000;1
1742005;485613;909;22000;10
1742006;485613;125;164000;1
1742028;485619;664;140000;20
1742029;485619;664;140000;20
1742063;485628;242;7000;33
1742064;485628;390;12000;4
1742065;485628;390;12000;4
1742066;485628;556;5000;1
1742082;485633;265;6000;15
1742091;485636;25;43000;14
1742092;485636;441;11000;36
1742093;485636;666;92000;30
1742139;485646;689;35000;10
1742140;485646;546;20000;31
1742141;485648;4;85000;15
1742142;485648;4;85000;15
1742148;485651;260;5000;40
1742200;485662;694;45000;36
1742201;485662;1125;53000;5
1742202;485662;718;285000;6
1742217;485667;513;8000;31
1742218;485667;391;12000;34
1742219;485667;304;2000;36
1742220;485667;627;58000;9
1742267;485683;1129;19000;2
1742274;485688;774;4000;9
1742275;485689;79;55000;10
1742276;485690;900;100000;11
1742277;485690;900;100000;11
1742303;485698;1089;45000;22
1742304;485698;1089;45000;22
1742305;485699;1125;53000;16
1742306;485699;1125;53000;16
1742320;485705;284;13000;37
1742321;485705;683;14000;14
1742322;485705;1086;21000;38
1742323;485705;297;6000;28
1742360;485716;317;2000;33
1742361;485716;317;2000;33
1742362;485717;551;25000;30
1742363;485718;989;15000;38
1742364;485719;329;4000;10
1742365;485719;745;19000;33
1742366;485719;745;19000;33
1742376;485722;286;9000;2
1742377;485722;286;9000;2
1742378;485722;651;41000;39
1742379;485722;489;11000;11
1742380;485722;1113;49000;38
1742381;485722;712;38000;9
1742404;485731;663;55000;22
1742405;485732;61;100000;9
1742406;485734;803;20000;20
1742407;485734;729;28000;17
1742424;485740;761;11000;38
1742425;485740;761;11000;38
1742426;485740;212;9000;42
1742427;485740;1063;13000;37
1742428;485741;923;9000;37
1742429;485741;446;13000;6
1742435;485745;792;9000;9
1742436;485745;97;149000;23
1742490;485759;220;24000;33
1742513;485764;60;100000;41
1742514;485764;581;11000;20
1742515;485765;779;13000;7
1742516;485765;1117;73000;8
1742517;485765;1054;36000;8
1742518;485766;152;63000;24
1742529;485771;901;100000;9
1742530;485771;85;44000;16
1742531;485771;901;100000;9
1742532;485771;85;44000;16
1742540;485777;377;7000;8
1742541;485777;41;125000;18
1742542;485777;745;19000;26
1742543;485777;41;125000;18
1742544;485777;745;19000;26
1742545;485777;193;10000;38
1742546;485778;545;10000;35
1742547;485778;545;10000;35
1742552;485780;1060;18000;30
1742553;485780;771;6000;13
1742561;485782;650;62000;30
1742562;485782;781;5000;31
1742563;485782;345;3000;35
1742564;485782;495;57000;14
1742565;485782;495;57000;14
1742566;485782;399;5000;8
1742567;485782;43;99000;26
1742579;485785;427;3000;12
1742602;485793;170;132000;6
1742639;485801;860;45000;37
1742646;485803;683;14000;28
1742650;485805;7;120000;35
1742651;485805;980;23000;23
1742754;485833;289;19000;17
1742755;485833;912;32000;5
1742756;485833;654;63000;36
1742818;485849;1124;25000;12
1742943;485881;533;14000;24
1742950;485884;111;75000;8
1742951;485884;281;22000;26
1742952;485884;111;75000;8
1742953;485884;281;22000;26
1742969;485889;356;4000;4
1742970;485889;88;43000;11
1742971;485889;902;100000;2
1742972;485890;1132;19000;6
1742973;485890;833;3000;22
1742981;485893;910;28000;18
1742982;485893;512;19000;16
1743016;485903;1095;99000;33
1743017;485903;38;200000;23
1743052;485911;166;71000;40
1743120;485931;87;44000;8
1743121;485931;862;27000;18
1743122;485931;801;13000;20
1743123;485931;862;27000;18
1743124;485931;801;13000;20
1743125;485931;995;63000;31
1743162;485941;397;3000;32
1743174;485945;451;28000;14
1743175;485945;451;28000;14
1743182;485947;894;24000;12
1743183;485947;129;131000;27
1743184;485947;129;131000;27
1743185;485947;1049;33000;18
1743186;485948;962;37000;9
1743187;485948;225;16000;13
1743188;485948;225;16000;13
1743189;485948;427;3000;7
1743190;485948;62;105000;40
1743191;485949;403;8000;34
1743216;485957;500;23000;31
1743223;485959;645;39000;31
1743224;485959;645;39000;31
1743225;485959;792;9000;16
1743226;485960;148;54000;15
1743244;485964;918;22000;4
1743245;485965;981;54000;39
1743257;485968;262;7000;42
1743258;485968;921;9000;24
1743272;485974;943;28000;6
1743273;485974;277;24000;12
1743274;485975;1143;35000;24
1743281;485978;972;16000;26
1743291;485981;732;51000;23
1743292;485981;267;6000;25
1743293;485981;810;6000;16
1743298;485983;776;6000;34
1743299;485983;776;6000;34
1743333;485992;996;170000;17
1743334;485993;1115;25000;15
1743340;485995;711;80000;31
1743341;485995;219;24000;10
1743392;486010;982;37000;27
1743393;486010;1061;10000;11
1743407;486015;895;16000;2
1743408;486015;265;6000;19
1743409;486015;265;6000;19
1743445;486024;1059;18000;23
1743446;486024;646;30000;7
1743499;486039;1046;22000;10
1743500;486039;1046;22000;10
1743532;486049;779;13000;26
1743533;486049;779;13000;26
1743534;486050;362;25000;5
1743535;486050;362;25000;5
1743578;486060;123;147000;26
1743628;486075;925;17000;34
1743669;486085;221;62000;4
1743670;486085;221;62000;4
1743690;486093;46;99000;18
1743691;486093;260;5000;16
1743704;486098;576;31000;6
1743705;486098;495;57000;26
1743706;486098;495;57000;26
1743707;486098;425;3000;18
1743740;486108;982;37000;32
1743741;486108;1014;15000;19
1743743;486110;202;10000;9
1743759;486114;14;99000;24
1743760;486114;14;99000;24
1743761;486114;818;6000;32
1743762;486114;260;5000;18
1743772;486118;44;99000;13
1743773;486118;668;41000;37
1743774;486118;35;200000;31
1743795;486125;753;4000;20
1743796;486125;753;4000;20
1743797;486125;993;24000;5
1743800;486127;806;8000;3
1743829;486138;502;19000;8
1743863;486148;1091;100000;23
1743864;486148;510;12000;36
1743865;486148;911;2000;39
1743866;486149;203;13000;36
1743867;486149;264;6000;1
1743868;486149;1096;67000;8
1743869;486149;170;132000;31
1743870;486149;441;11000;8
1743891;486154;647;30000;4
1743892;486154;515;4000;4
1743893;486154;1036;40000;37
1743894;486154;978;29000;41
1743895;486154;88;43000;20
1743896;486154;1056;15000;9
1743897;486154;333;2000;19
1743927;486164;465;15000;15
1743954;486172;277;24000;31
1743955;486172;949;4000;14
1743956;486173;678;43000;16
1743972;486177;1134;20000;9
1743973;486177;358;2000;36
1743974;486177;358;2000;36
1743977;486179;179;10000;40
1743978;486179;522;11000;17
1743979;486179;522;11000;17
1743980;486179;701;47000;32
1744023;486191;415;2000;7
1744024;486191;8;100000;42
1744025;486191;8;100000;42
1744026;486191;427;3000;17
1744027;486191;2;100000;21
1744028;486191;475;13000;1
1744085;486208;526;10000;35
1744086;486208;464;91000;22
1744087;486209;872;14000;6
1744088;486209;872;14000;6
1744089;486210;185;3000;38
1744154;486226;1036;40000;42
1744155;486226;768;5000;32
1744194;486235;973;16000;12
1744214;486242;391;12000;16
1744215;486242;313;2000;2
1744216;486242;313;2000;2
1744217;486242;673;41000;7
1744218;486242;547;7000;2
1744219;486243;1044;20000;23
1744225;486246;31;43000;39
1744236;486251;417;2000;37
1744274;486260;982;37000;20
1744286;486264;1103;9000;34
1744287;486264;1103;9000;34
1744314;486271;104;75000;2
1744315;486271;104;75000;2
1744316;486273;335;6000;33
1744317;486273;335;6000;33
1744346;486280;511;18000;32
1744347;486280;511;18000;32
1744368;486284;514;11000;7
1744369;486284;743;7000;33
1744370;486284;795;4000;31
1744371;486284;952;98000;20
1744391;486290;157;65000;5
1744392;486290;821;7000;11
1744468;486307;689;35000;10
1744502;486316;991;14000;23
1744503;486316;991;14000;23
1744517;486322;995;63000;12
1744539;486326;1091;100000;11
1744540;486326;559;15000;24
1744541;486326;163;49000;29
1744542;486326;163;49000;29
1744543;486326;659;59000;27
1744609;486339;371;8000;34
1744610;486339;757;17000;22
1744611;486339;810;6000;41
1744612;486339;757;17000;22
1744613;486339;810;6000;41
1744614;486339;365;2000;16
1744615;486339;527;39000;4
1744679;486358;227;5000;8
1744745;486377;47;99000;6
